label,p0_x,p0_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y,p17_x,p17_y,p18_x,p18_y,p19_x,p19_y,p20_x,p20_y
ok,0.0,0.0,-0.026965796947479248,-0.05586099624633789,-0.06870508193969727,-0.09831947088241577,-0.10920378565788269,-0.11843860149383545,-0.14132562279701233,-0.13488110899925232,-0.04114854335784912,-0.12762370705604553,-0.09108167886734009,-0.1563134491443634,-0.12710687518119812,-0.16180837154388428,-0.15491387248039246,-0.1609880030155182,-0.041389286518096924,-0.1081235408782959,-0.07218128442764282,-0.16607141494750977,-0.09732666611671448,-0.1999829113483429,-0.119911789894104,-0.22672414779663086,-0.04661250114440918,-0.07181012630462646,-0.08025074005126953,-0.10322856903076172,-0.10457530617713928,-0.1251940131187439,-0.12275859713554382,-0.14500179886817932,-0.056988656520843506,-0.027242839336395264,-0.09716731309890747,-0.023980796337127686,-0.121063232421875,-0.015813827514648438,-0.14269840717315674,-0.012210726737976074
ok,0.0,0.0,-0.02155548334121704,-0.06455636024475098,-0.06370282173156738,-0.11228412389755249,-0.10622486472129822,-0.13598370552062988,-0.13813930749893188,-0.15205010771751404,-0.037897706031799316,-0.13700908422470093,-0.08463305234909058,-0.16388940811157227,-0.11442449688911438,-0.1645907759666443,-0.13711267709732056,-0.15855899453163147,-0.042540669441223145,-0.1162768006324768,-0.07140564918518066,-0.17564058303833008,-0.09341591596603394,-0.21368199586868286,-0.11372244358062744,-0.2442338764667511,-0.05127435922622681,-0.07850539684295654,-0.08477163314819336,-0.11453235149383545,-0.10541850328445435,-0.13773691654205322,-0.1207195520401001,-0.15885990858078003,-0.06263738870620728,-0.03357762098312378,-0.10354751348495483,-0.03763300180435181,-0.12733185291290283,-0.032808661460876465,-0.14971274137496948,-0.03198915719985962
ok,0.0,0.0,-0.02133011817932129,-0.06987255811691284,-0.0645647644996643,-0.12048494815826416,-0.10796916484832764,-0.14450666308403015,-0.13614621758460999,-0.1624079942703247,-0.03419220447540283,-0.1413326859474182,-0.07954946160316467,-0.16820335388183594,-0.10206884145736694,-0.16844120621681213,-0.11936646699905396,-0.16935351490974426,-0.037995338439941406,-0.11946529150009155,-0.06719714403152466,-0.1778193712234497,-0.08872517943382263,-0.21597927808761597,-0.10928425192832947,-0.24917131662368774,-0.04889881610870361,-0.08255314826965332,-0.08049353957176208,-0.11901748180389404,-0.10100182890892029,-0.14339077472686768,-0.1172897219657898,-0.16618239879608154,-0.06492912769317627,-0.03882110118865967,-0.10528746247291565,-0.04458761215209961,-0.12953460216522217,-0.039060771465301514,-0.15222492814064026,-0.03858315944671631
ok,0.0,0.0,-0.01681506633758545,-0.06432998180389404,-0.06051063537597656,-0.11747956275939941,-0.10533231496810913,-0.14440315961837769,-0.13576096296310425,-0.17339029908180237,-0.029619932174682617,-0.14239180088043213,-0.07100552320480347,-0.17718657851219177,-0.09436258673667908,-0.18614596128463745,-0.11454984545707703,-0.19565653800964355,-0.03519892692565918,-0.12052428722381592,-0.06283539533615112,-0.18343934416770935,-0.08294677734375,-0.224854975938797,-0.10315799713134766,-0.2614297866821289,-0.04840129613876343,-0.08455854654312134,-0.08262479305267334,-0.1275666356086731,-0.10431763529777527,-0.15358620882034302,-0.12228116393089294,-0.17682364583015442,-0.06621992588043213,-0.041821956634521484,-0.10833954811096191,-0.053485333919525146,-0.13363850116729736,-0.05056476593017578,-0.15793293714523315,-0.050685882568359375
ok,0.0,0.0,-0.013342440128326416,-0.06584393978118896,-0.05418658256530762,-0.1206669807434082,-0.09744217991828918,-0.1517084240913391,-0.12657207250595093,-0.18093684315681458,-0.029273629188537598,-0.14032799005508423,-0.06148529052734375,-0.2022932767868042,-0.08447611331939697,-0.2429324984550476,-0.10382670164108276,-0.276664674282074,-0.03756821155548096,-0.11625111103057861,-0.06432169675827026,-0.1728215515613556,-0.08346349000930786,-0.20862692594528198,-0.10000890493392944,-0.23993775248527527,-0.05174076557159424,-0.08200854063034058,-0.0839083194732666,-0.12415635585784912,-0.10300356149673462,-0.15265974402427673,-0.11867031455039978,-0.17751860618591309,-0.06892958283424377,-0.04117417335510254,-0.10931321978569031,-0.054837942123413086,-0.1355307698249817,-0.055837392807006836,-0.1607714295387268,-0.059515953063964844
ok,0.0,0.0,-0.012584507465362549,-0.07667773962020874,-0.05300748348236084,-0.1375299096107483,-0.10001757740974426,-0.16746431589126587,-0.1327722668647766,-0.19608968496322632,-0.02760845422744751,-0.15277820825576782,-0.06747150421142578,-0.18719568848609924,-0.08943790197372437,-0.183517187833786,-0.10846072435379028,-0.18361249566078186,-0.03900563716888428,-0.13275867700576782,-0.06709539890289307,-0.2030942440032959,-0.08840641379356384,-0.24630847573280334,-0.10774016380310059,-0.2836340069770813,-0.05662262439727783,-0.09796911478042603,-0.0908578634262085,-0.14945009350776672,-0.10995021462440491,-0.1726103127002716,-0.12413018941879272,-0.1919252872467041,-0.07715529203414917,-0.0555272102355957,-0.11788132786750793,-0.07112610340118408,-0.14308974146842957,-0.07256609201431274,-0.16829034686088562,-0.07655060291290283
ok,0.0,0.0,-0.0132712721824646,-0.07492327690124512,-0.053460538387298584,-0.13592040538787842,-0.10089290142059326,-0.1680842936038971,-0.13420617580413818,-0.20076140761375427,-0.025612294673919678,-0.15480363368988037,-0.0692700743675232,-0.19447356462478638,-0.0920930802822113,-0.19164562225341797,-0.1108802855014801,-0.18995046615600586,-0.03716534376144409,-0.13580423593521118,-0.06823647022247314,-0.2090250849723816,-0.09081870317459106,-0.2529749870300293,-0.11123412847518921,-0.2901153564453125,-0.055286705493927,-0.1012466549873352,-0.09168565273284912,-0.15754979848861694,-0.11117562651634216,-0.18347519636154175,-0.12631160020828247,-0.20456770062446594,-0.07666024565696716,-0.05832165479660034,-0.11753547191619873,-0.07578021287918091,-0.14289936423301697,-0.08024972677230835,-0.16847342252731323,-0.08619081974029541
ok,0.0,0.0,-0.011346697807312012,-0.07847356796264648,-0.049120426177978516,-0.13933801651000977,-0.09533849358558655,-0.16998207569122314,-0.1297127604484558,-0.19720488786697388,-0.027242004871368408,-0.15881475806236267,-0.0730246901512146,-0.19388875365257263,-0.09363681077957153,-0.1774340569972992,-0.10981371998786926,-0.1661585569381714,-0.0395391583442688,-0.14159387350082397,-0.07266652584075928,-0.2191583514213562,-0.09557536244392395,-0.26326698064804077,-0.11557739973068237,-0.3008207082748413,-0.05819970369338989,-0.10818088054656982,-0.09650051593780518,-0.16780894994735718,-0.11786538362503052,-0.19605335593223572,-0.1335720419883728,-0.21941068768501282,-0.08012205362319946,-0.06606870889663696,-0.12269091606140137,-0.08611035346984863,-0.14925074577331543,-0.09173351526260376,-0.17564260959625244,-0.0989033579826355
ok,0.0,0.0,-0.00960928201675415,-0.08318901062011719,-0.044284045696258545,-0.14173418283462524,-0.0871438980102539,-0.17018386721611023,-0.11918434500694275,-0.1911737024784088,-0.026955604553222656,-0.16393128037452698,-0.07350680232048035,-0.19447168707847595,-0.09026837348937988,-0.16798469424247742,-0.09911999106407166,-0.146614670753479,-0.03942418098449707,-0.14717376232147217,-0.07625871896743774,-0.22667717933654785,-0.09856227040290833,-0.2722622752189636,-0.11599451303482056,-0.31110572814941406,-0.05794340372085571,-0.1126665472984314,-0.09953030943870544,-0.1795242428779602,-0.12303939461708069,-0.21292942762374878,-0.13894149661064148,-0.24069994688034058,-0.07927015423774719,-0.06934702396392822,-0.12243184447288513,-0.09197157621383667,-0.15050601959228516,-0.10120445489883423,-0.17752140760421753,-0.11252868175506592
ok,0.0,0.0,-0.008866548538208008,-0.08495688438415527,-0.04077887535095215,-0.1433788537979126,-0.08060675859451294,-0.17197266221046448,-0.11155784130096436,-0.18868038058280945,-0.027190089225769043,-0.17008870840072632,-0.0735611617565155,-0.19853860139846802,-0.09021678566932678,-0.17163684964179993,-0.0991905927658081,-0.14871680736541748,-0.04150956869125366,-0.1546052098274231,-0.07881051301956177,-0.23498931527137756,-0.10080903768539429,-0.28203147649765015,-0.11848855018615723,-0.3216554522514343,-0.0610736608505249,-0.12039756774902344,-0.10261106491088867,-0.18810218572616577,-0.1267288625240326,-0.2238849699497223,-0.14274746179580688,-0.25360941886901855,-0.08303061127662659,-0.07668161392211914,-0.1268770694732666,-0.10257548093795776,-0.15516060590744019,-0.11369305849075317,-0.18155837059020996,-0.1260157823562622
ok,0.0,0.0,-0.010259091854095459,-0.08374238014221191,-0.039820313453674316,-0.13999223709106445,-0.07565662264823914,-0.16481828689575195,-0.10702484846115112,-0.1751967966556549,-0.032368242740631104,-0.1733655333518982,-0.07975247502326965,-0.20597627758979797,-0.10412389039993286,-0.1897244155406952,-0.12177520990371704,-0.17732113599777222,-0.047891974449157715,-0.1601075828075409,-0.08458280563354492,-0.24182522296905518,-0.1071118712425232,-0.2892799973487854,-0.1272648274898529,-0.3304055333137512,-0.06776896119117737,-0.12665808200836182,-0.10971227288246155,-0.19645842909812927,-0.13408228754997253,-0.23266923427581787,-0.1516037881374359,-0.26283472776412964,-0.08976161479949951,-0.08296871185302734,-0.13415610790252686,-0.11251956224441528,-0.1622055172920227,-0.12518948316574097,-0.1885295808315277,-0.1375839114189148
ok,0.0,0.0,-0.007037222385406494,-0.08516722917556763,-0.03330105543136597,-0.1413988471031189,-0.06662440299987793,-0.16625294089317322,-0.09617951512336731,-0.17205402255058289,-0.02895653247833252,-0.1794700026512146,-0.07554993033409119,-0.2154853641986847,-0.0983646810054779,-0.20462003350257874,-0.11369046568870544,-0.19694647192955017,-0.04546046257019043,-0.16736581921577454,-0.083157479763031,-0.25056880712509155,-0.10535109043121338,-0.29931139945983887,-0.12537860870361328,-0.34356385469436646,-0.0659942626953125,-0.13470667600631714,-0.10733282566070557,-0.20697033405303955,-0.131034255027771,-0.24856036901474,-0.14799970388412476,-0.28443077206611633,-0.08887800574302673,-0.09158128499984741,-0.13158029317855835,-0.12312757968902588,-0.15852755308151245,-0.13727319240570068,-0.1840362250804901,-0.15062344074249268
ok,0.0,0.0,-0.006035447120666504,-0.08843666315078735,-0.032169878482818604,-0.14720860123634338,-0.06632345914840698,-0.1703333556652069,-0.0968216061592102,-0.17257875204086304,-0.02987802028656006,-0.1832202970981598,-0.07611009478569031,-0.22045311331748962,-0.10422724485397339,-0.21934711933135986,-0.12506720423698425,-0.22171542048454285,-0.0469089150428772,-0.1703413426876068,-0.08282619714736938,-0.2546203136444092,-0.10366359353065491,-0.3052271008491516,-0.12275150418281555,-0.35169827938079834,-0.06801867485046387,-0.13785606622695923,-0.10794523358345032,-0.21411627531051636,-0.12998861074447632,-0.2574000656604767,-0.1457536816596985,-0.29472771286964417,-0.09099254012107849,-0.09535336494445801,-0.13323301076889038,-0.1320345401763916,-0.1598907709121704,-0.14857891201972961,-0.18538090586662292,-0.16289541125297546
ok,0.0,0.0,-0.002112090587615967,-0.08778631687164307,-0.02538079023361206,-0.14529937505722046,-0.0562443733215332,-0.1708860993385315,-0.08480897545814514,-0.1743309199810028,-0.024613559246063232,-0.18550509214401245,-0.06867837905883789,-0.22248798608779907,-0.09667754173278809,-0.21726849675178528,-0.11641198396682739,-0.21129310131072998,-0.04443836212158203,-0.17667418718338013,-0.0787045955657959,-0.26573631167411804,-0.09964141249656677,-0.3191497325897217,-0.11731871962547302,-0.365274041891098,-0.06664174795150757,-0.1464855968952179,-0.10555770993232727,-0.22592055797576904,-0.12738102674484253,-0.2705158293247223,-0.14171648025512695,-0.3084101676940918,-0.0899307131767273,-0.105205237865448,-0.13196256756782532,-0.1444929838180542,-0.15937703847885132,-0.16290628910064697,-0.18485140800476074,-0.17954504489898682
ok,0.0,0.0,-0.0008050799369812012,-0.0878186821937561,-0.022081732749938965,-0.14928409457206726,-0.05025142431259155,-0.17867693305015564,-0.0767844021320343,-0.18524420261383057,-0.022465646266937256,-0.1918787658214569,-0.06400167942047119,-0.2372989058494568,-0.09222352504730225,-0.24724635481834412,-0.11286807060241699,-0.25403687357902527,-0.0424342155456543,-0.18224215507507324,-0.07434612512588501,-0.2724628150463104,-0.09342652559280396,-0.3289993405342102,-0.1095077395439148,-0.3777846693992615,-0.06557273864746094,-0.15280887484550476,-0.10284793376922607,-0.23291677236557007,-0.12276974320411682,-0.2813170254230499,-0.13525378704071045,-0.3225441575050354,-0.08975788950920105,-0.11307936906814575,-0.13189983367919922,-0.1544719934463501,-0.15862226486206055,-0.17563194036483765,-0.18279492855072021,-0.19458529353141785
ok,0.0,0.0,0.0028881430625915527,-0.09083795547485352,-0.015433132648468018,-0.15081167221069336,-0.04379004240036011,-0.1793060302734375,-0.07073163986206055,-0.18460741639137268,-0.014399349689483643,-0.1907506287097931,-0.05074131488800049,-0.2355426549911499,-0.07733049988746643,-0.23888936638832092,-0.09753486514091492,-0.2378585934638977,-0.03658193349838257,-0.18491029739379883,-0.06290453672409058,-0.27922558784484863,-0.08102196455001831,-0.33541566133499146,-0.0962725579738617,-0.3819436579942703,-0.061992108821868896,-0.15804871916770935,-0.09331592917442322,-0.24059167504310608,-0.1118752658367157,-0.2902189791202545,-0.12252107262611389,-0.33215105533599854,-0.08916202187538147,-0.12011724710464478,-0.13006705045700073,-0.16341596841812134,-0.15525618195533752,-0.1853882372379303,-0.17709729075431824,-0.20606914162635803
ok,0.0,0.0,0.007602095603942871,-0.08879154920578003,-0.009131252765655518,-0.15099889039993286,-0.039410948753356934,-0.17381036281585693,-0.07026541233062744,-0.17380714416503906,-0.0020622611045837402,-0.18672943115234375,-0.03122246265411377,-0.2246573567390442,-0.05080980062484741,-0.21100229024887085,-0.0628957748413086,-0.192020982503891,-0.028293371200561523,-0.1850118637084961,-0.051698148250579834,-0.2781437039375305,-0.06846368312835693,-0.33240336179733276,-0.080799400806427,-0.37695665657520294,-0.05695843696594238,-0.1615719199180603,-0.08836355805397034,-0.24527010321617126,-0.10707452893257141,-0.2944197952747345,-0.1173853874206543,-0.336733877658844,-0.08589199185371399,-0.1264973282814026,-0.12740877270698547,-0.17050421237945557,-0.15314361453056335,-0.1932392418384552,-0.1751154363155365,-0.21597355604171753
ok,0.0,0.0,0.009170234203338623,-0.08690738677978516,-0.006502926349639893,-0.1505218744277954,-0.03897428512573242,-0.17455440759658813,-0.07055890560150146,-0.17360219359397888,0.004546523094177246,-0.18467289209365845,-0.006863951683044434,-0.2482687532901764,-0.015497148036956787,-0.28543734550476074,-0.022011756896972656,-0.3142565190792084,-0.022068798542022705,-0.18263477087020874,-0.04238098859786987,-0.27627742290496826,-0.05665832757949829,-0.33398187160491943,-0.0682528018951416,-0.38203276693820953,-0.05193531513214111,-0.16102010011672974,-0.08251169323921204,-0.24871864914894104,-0.098835289478302,-0.299805223941803,-0.10906386375427246,-0.3438970744609833,-0.08304104208946228,-0.12762004137039185,-0.12356573343276978,-0.1732938289642334,-0.15046703815460205,-0.19709515571594238,-0.1726580560207367,-0.22117260098457336
ok,0.0,0.0,0.00974571704864502,-0.0824175477027893,-0.004408895969390869,-0.14895278215408325,-0.03406882286071777,-0.17719438672065735,-0.06482160091400146,-0.18174144625663757,0.008514046669006348,-0.18923142552375793,-0.011975288391113281,-0.24937447905540466,-0.02802330255508423,-0.2785937786102295,-0.042207419872283936,-0.2986227869987488,-0.016603291034698486,-0.1904492974281311,-0.0300062894821167,-0.2844412624835968,-0.0409969687461853,-0.34018415212631226,-0.05113017559051514,-0.3856828808784485,-0.046956002712249756,-0.1723310649394989,-0.07518792152404785,-0.2632123529911041,-0.09255433082580566,-0.3162946105003357,-0.10337799787521362,-0.3605690002441406,-0.08022695779800415,-0.14145690202713013,-0.12286868691444397,-0.1902030110359192,-0.15014898777008057,-0.21513855457305908,-0.17224693298339844,-0.23941701650619507
ok,0.0,0.0,0.014028847217559814,-0.0845644474029541,0.0003667473793029785,-0.15179842710494995,-0.028914272785186768,-0.1794537603855133,-0.05952638387680054,-0.18444713950157166,0.018978238105773926,-0.1837020218372345,-0.013626039028167725,-0.22790539264678955,-0.03508186340332031,-0.21158474683761597,-0.045907676219940186,-0.18953505158424377,-0.007866442203521729,-0.18978729844093323,-0.02264457941055298,-0.29062139987945557,-0.03192108869552612,-0.3488505482673645,-0.036984920501708984,-0.3960179388523102,-0.0409998893737793,-0.17511221766471863,-0.06855946779251099,-0.2707226872444153,-0.08500462770462036,-0.3254392147064209,-0.09223043918609619,-0.3711429238319397,-0.0760800838470459,-0.1479431390762329,-0.11645382642745972,-0.20105543732643127,-0.1421811580657959,-0.22759073972702026,-0.16321825981140137,-0.2533104419708252
ok,0.0,0.0,0.018431365489959717,-0.08328121900558472,0.009679973125457764,-0.15161222219467163,-0.016559123992919922,-0.18390196561813354,-0.046910762786865234,-0.1926422119140625,0.02572852373123169,-0.18582743406295776,-0.004700422286987305,-0.23122316598892212,-0.026627182960510254,-0.22105062007904053,-0.03811079263687134,-0.2046922743320465,-0.0030227303504943848,-0.19288143515586853,-0.012947261333465576,-0.29160627722740173,-0.02143949270248413,-0.34992390871047974,-0.026685357093811035,-0.3972752094268799,-0.037806689739227295,-0.17813274264335632,-0.06123065948486328,-0.2759053111076355,-0.0774124264717102,-0.33133235573768616,-0.08519768714904785,-0.3773208111524582,-0.07376623153686523,-0.1495409905910492,-0.11118155717849731,-0.2083066701889038,-0.13544559478759766,-0.23819327354431152,-0.1553877890110016,-0.26583871245384216
ok,0.0,0.0,0.02169620990753174,-0.08484435081481934,0.015417158603668213,-0.15094596147537231,-0.010565578937530518,-0.1843864619731903,-0.0409887433052063,-0.1944994330406189,0.033002614974975586,-0.18286702036857605,0.0023317933082580566,-0.23429131507873535,-0.021658003330230713,-0.23120474815368652,-0.034253478050231934,-0.2195485234260559,0.0031795501708984375,-0.19099551439285278,-0.005578577518463135,-0.2932320237159729,-0.011906087398529053,-0.35355454683303833,-0.014531970024108887,-0.4023668169975281,-0.032710492610931396,-0.1773756742477417,-0.053124308586120605,-0.27706414461135864,-0.06698477268218994,-0.33346378803253174,-0.07223773002624512,-0.3800503760576248,-0.07014942169189453,-0.15059664845466614,-0.10542526841163635,-0.21183240413665771,-0.12840932607650757,-0.24401628971099854,-0.14696860313415527,-0.2747991383075714
ok,0.0,0.0,0.027216613292694092,-0.08380937576293945,0.024050891399383545,-0.15176108479499817,0.0007405281066894531,-0.1912846565246582,-0.027959704399108887,-0.2064589262008667,0.039580583572387695,-0.1868956983089447,0.01077735424041748,-0.24397796392440796,-0.014043867588043213,-0.24312162399291992,-0.026812314987182617,-0.22965455055236816,0.008135437965393066,-0.19491595029830933,0.0019130706787109375,-0.29842686653137207,-0.0008075237274169922,-0.36132243275642395,0.0004229545593261719,-0.41224774718284607,-0.029093146324157715,-0.18215766549110413,-0.045404016971588135,-0.2826007604598999,-0.05534374713897705,-0.34107092022895813,-0.05728006362915039,-0.38866835832595825,-0.06648033857345581,-0.15647265315055847,-0.09891083836555481,-0.2203955054283142,-0.12032723426818848,-0.2545413076877594,-0.1373990774154663,-0.2869776487350464
ok,0.0,0.0,0.03282862901687622,-0.08200472593307495,0.03413236141204834,-0.1494436264038086,0.014902293682098389,-0.1929769217967987,-0.011523246765136719,-0.2111257016658783,0.04876124858856201,-0.18203797936439514,0.025637567043304443,-0.24450409412384033,0.0008597970008850098,-0.24574947357177734,-0.012542486190795898,-0.23264923691749573,0.015612542629241943,-0.19324475526809692,0.014763832092285156,-0.3006270229816437,0.01368337869644165,-0.3651123046875,0.015436112880706787,-0.41641220450401306,-0.023564040660858154,-0.18353945016860962,-0.03790396451950073,-0.2870270609855652,-0.047454655170440674,-0.3476828336715698,-0.04979372024536133,-0.39677608013153076,-0.06165361404418945,-0.1597805917263031,-0.09299415349960327,-0.22762945294380188,-0.11408892273902893,-0.2630026936531067,-0.1303965449333191,-0.29545164108276367
ok,0.0,0.0,0.03399592638015747,-0.08532983064651489,0.03429466485977173,-0.15656358003616333,0.01131504774093628,-0.19801056385040283,-0.018674731254577637,-0.2138943076133728,0.052876412868499756,-0.18543535470962524,0.03278583288192749,-0.2536778748035431,0.008668780326843262,-0.25665950775146484,-0.0051468610763549805,-0.24372237920761108,0.01930975914001465,-0.1973819136619568,0.023578107357025146,-0.3051391839981079,0.02506190538406372,-0.3718726634979248,0.028305113315582275,-0.42568011581897736,-0.020918607711791992,-0.18882083892822266,-0.0301283597946167,-0.291515052318573,-0.0395316481590271,-0.35341766476631165,-0.04326164722442627,-0.40271924436092377,-0.061169207096099854,-0.16678085923194885,-0.0883832573890686,-0.23625484108924866,-0.10895168781280518,-0.2731688618659973,-0.12603366374969482,-0.30616146326065063
ok,0.0,0.0,0.03846055269241333,-0.08468258380889893,0.039299964904785156,-0.15186119079589844,0.018301784992218018,-0.19600901007652283,-0.0098915696144104,-0.2134772539138794,0.05790895223617554,-0.18470966815948486,0.04168516397476196,-0.25518861413002014,0.01972430944442749,-0.25040075182914734,0.00851064920425415,-0.2281762957572937,0.0234144926071167,-0.1966303586959839,0.03019702434539795,-0.3093203008174896,0.034426212310791016,-0.37961727380752563,0.04130584001541138,-0.435360848903656,-0.018087267875671387,-0.18849977850914001,-0.02657186985015869,-0.2956209182739258,-0.034453392028808594,-0.3593059182167053,-0.03599053621292114,-0.41058409214019775,-0.05759614706039429,-0.1669486165046692,-0.08557778596878052,-0.24407345056533813,-0.10680755972862244,-0.28406858444213867,-0.12381702661514282,-0.32084357738494873
ok,0.0,0.0,0.04293555021286011,-0.08642542362213135,0.04252833127975464,-0.15206554532051086,0.02270519733428955,-0.1986568570137024,-0.004039406776428223,-0.21941214799880981,0.061776041984558105,-0.18802863359451294,0.049045562744140625,-0.26460912823677063,0.026967883110046387,-0.26071006059646606,0.015094459056854248,-0.2375648021697998,0.025634348392486572,-0.20075291395187378,0.037414491176605225,-0.31754183769226074,0.042645275592803955,-0.38986843824386597,0.049996137619018555,-0.4462786316871643,-0.01715409755706787,-0.19298696517944336,-0.023054659366607666,-0.30094456672668457,-0.03147512674331665,-0.3661057949066162,-0.03357940912246704,-0.4186057448387146,-0.05671495199203491,-0.16935372352600098,-0.08334410190582275,-0.25039878487586975,-0.10410511493682861,-0.290811687707901,-0.12090754508972168,-0.3282157778739929
ok,0.0,0.0,0.04391300678253174,-0.08900731801986694,0.04435771703720093,-0.15631335973739624,0.025443732738494873,-0.20504754781723022,-0.0013117790222167969,-0.22754693031311035,0.06330806016921997,-0.19642436504364014,0.0498848557472229,-0.27366238832473755,0.026420891284942627,-0.26986271142959595,0.01335519552230835,-0.24607226252555847,0.026564180850982666,-0.2093508541584015,0.03838539123535156,-0.32704901695251465,0.04397130012512207,-0.40082940459251404,0.05183374881744385,-0.4578348696231842,-0.01696145534515381,-0.2002461552619934,-0.023145735263824463,-0.3093838393688202,-0.03113877773284912,-0.37594282627105713,-0.03258621692657471,-0.4288330674171448,-0.05818301439285278,-0.17426815629005432,-0.08571428060531616,-0.25748375058174133,-0.10502764582633972,-0.299744188785553,-0.12057265639305115,-0.33859336376190186
ok,0.0,0.0,0.041374027729034424,-0.08931183815002441,0.04126119613647461,-0.16388621926307678,0.019336223602294922,-0.209654301404953,-0.01071542501449585,-0.22962191700935364,0.061904072761535645,-0.20051002502441406,0.04864555597305298,-0.27902066707611084,0.02516263723373413,-0.2742307484149933,0.011869430541992188,-0.25115901231765747,0.02516627311706543,-0.2133341133594513,0.03442811965942383,-0.3323236107826233,0.03859221935272217,-0.4075816124677658,0.04526180028915405,-0.4678889214992523,-0.01947641372680664,-0.2043737769126892,-0.028769850730895996,-0.3147515654563904,-0.03698587417602539,-0.38249391317367554,-0.038253962993621826,-0.4371227025985718,-0.062051475048065186,-0.18006259202957153,-0.09124380350112915,-0.25829511880874634,-0.11097592115402222,-0.3010324537754059,-0.1263643503189087,-0.3393118381500244
ok,0.0,0.0,0.04119586944580078,-0.09115993976593018,0.04001516103744507,-0.17240840196609497,0.015742003917694092,-0.22093290090560913,-0.015802741050720215,-0.24210518598556519,0.059017837047576904,-0.20871052145957947,0.04313427209854126,-0.29231393337249756,0.020902812480926514,-0.2852059006690979,0.008880376815795898,-0.2608882784843445,0.024205148220062256,-0.22015094757080078,0.02860879898071289,-0.3409128189086914,0.03270822763442993,-0.41638217866420746,0.03904891014099121,-0.47757622599601746,-0.020534753799438477,-0.21029320359230042,-0.03553438186645508,-0.31642234325408936,-0.04254215955734253,-0.3830109238624573,-0.04281771183013916,-0.4364893287420273,-0.06591880321502686,-0.18608874082565308,-0.09943684935569763,-0.2616991102695465,-0.12032794952392578,-0.30387741327285767,-0.13669782876968384,-0.3410961925983429
ok,0.0,0.0,0.03967386484146118,-0.09661608934402466,0.03795897960662842,-0.18148642778396606,0.01277381181716919,-0.2318631112575531,-0.019566833972930908,-0.2529664933681488,0.056016743183135986,-0.2265607714653015,0.031448304653167725,-0.3055664896965027,0.00951230525970459,-0.2979019582271576,-0.001908719539642334,-0.27180346846580505,0.01917189359664917,-0.23569652438163757,0.01888984441757202,-0.356309175491333,0.022500276565551758,-0.42954444885253906,0.02830106019973755,-0.4893637001514435,-0.026417136192321777,-0.22162941098213196,-0.04350167512893677,-0.32954567670822144,-0.0528830885887146,-0.3937940001487732,-0.05494803190231323,-0.4472261667251587,-0.07163482904434204,-0.1915867030620575,-0.10859179496765137,-0.26907113194465637,-0.13340887427330017,-0.308529257774353,-0.15371888875961304,-0.3456041216850281
ok,0.0,0.0,0.03411209583282471,-0.099337637424469,0.02954941987991333,-0.18469488620758057,0.003721892833709717,-0.23387348651885986,-0.0291670560836792,-0.255899578332901,0.0489845871925354,-0.2342187762260437,0.019189655780792236,-0.31473028659820557,-0.004400014877319336,-0.3071872293949127,-0.017204701900482178,-0.28385090827941895,0.01071244478225708,-0.23949366807937622,0.006405472755432129,-0.36832892894744873,0.0062326788902282715,-0.4444136917591095,0.00856626033782959,-0.5071256756782532,-0.035232365131378174,-0.22126451134681702,-0.06144660711288452,-0.33398276567459106,-0.07758757472038269,-0.39999017119407654,-0.0847693681716919,-0.4554077088832855,-0.07911527156829834,-0.18814969062805176,-0.12065714597702026,-0.26706522703170776,-0.14683786034584045,-0.3060574233531952,-0.16762042045593262,-0.34251052141189575
ok,0.0,0.0,0.03278082609176636,-0.10550034046173096,0.027730047702789307,-0.19725275039672852,-0.002012014389038086,-0.24891585111618042,-0.03789091110229492,-0.27198925614356995,0.044725120067596436,-0.24542710185050964,0.009255290031433105,-0.3371257483959198,-0.025426864624023438,-0.35106486082077026,-0.05059593915939331,-0.35246968269348145,0.006365418434143066,-0.24659091234207153,0.0007424354553222656,-0.37539905309677124,-0.0010887384414672852,-0.4523024708032608,-0.002321898937225342,-0.5177619755268097,-0.0401918888092041,-0.224039226770401,-0.07204443216323853,-0.3424462080001831,-0.08902007341384888,-0.411844864487648,-0.09850829839706421,-0.4696434885263443,-0.08481180667877197,-0.1870797872543335,-0.1314636468887329,-0.2687649726867676,-0.1595095694065094,-0.3080487847328186,-0.18331378698349,-0.34447115659713745
